,BID_PRICE,CONTENT,DATE,PRICE,TIME,TITLE,labels
154,55.55,"Giá vàng hôm nay ngày 31/12/2020 tăng từ 50.000 đến 250.000 đồng/lượng. Chênh lệch mua vào bán ra giao động từ 340.000 đến 600.000 đồng/lượng.
Giá vàng trong nước


Giá vàng SJC tăng 150.000/lượng chiều mua lên mức 55.550.000/lượng và tăng 200.000/lượng chiều bán lên mức 56.120.000/lượng. Giá chênh mua bán 570.000/lượng
Giá vàng tại Bảo Tín Minh Châu chưa thay đổi so với hôm trước, hiện vẫn niêm yết ở 55.560.000/lượng mua vào và 55.900.000/lượng bán ra. Mức chênh lệch mua bán là 340.000/lượng
Giá vàng tại PNJ mua vào bán ra lần lượt là 55.600.000 và 56.150.000/lượng, tăng 200.000/lượng chiều mua và 250.000/lượng chiều bán. Chênh lệch mua vào bán ra 550.000/lượng
Tập đoàn Phú Quý mua vào ở mức 55.600.000/lượng và 56.100.000/lượng bán ra, tăng 50.000/lượng chiều mua và 100.000/lượng chiều bán. Giá chênh lệch mua vào bán ra là 500.000/lượng
Giá vàng tại DOJI tăng 150.000/lượng 2 chiều lên mức 55.500.000/lượng mua vào và 56.100.000/lượng bán ra, Chênh lệch mua bán là 600.000/lượng

Giá vàng thế giới


Giá vàng thế giới giao ngay ở mức 1898.06 USD/oz, tăng 0.21% so với hôm trước, tương đương 3.89 USD
Giá vàng thế giới tương lai giao dịch ở mức 1901.3 USD/oz, tăng 7.9 USD/oz, tương đương 0.42%

Nhiều thời điểm, giá vàng muốn bứt phá và đã vượt qua ngưỡng 1.885 USD/ounce nhưng sau đó lại quay đầu đi xuống trong bối cảnh thị trường chứng khoán Mỹ vẫn thăng hoa, cả ba chỉ số chứng khoán quan trọng đều tăng mạnh.
Dưới góc độ kỹ thuật, nếu giá vàng trụ vững trên 1.820 USD/oz thì nhiều khả năng giá vàng sẽ tăng trở lại 1.900 USD/oz và hướng tới các mức giá cao hơn trong đầu năm 2021. Ở chiều ngược lại, giá vàng sẽ lùi về 1.760 USD/ounce.
Tính chung cả tháng 12 năm nay, giá vàng thế giới tăng120,10 USD (tương đương 6,76%). Còn tính trong cả năm 2020, giá vàng đã tăng mạnh tổng cộng 381,30 USD ( tương đương 25,17%).",31/12/2020,56.1,08:35,"Giá vàng hôm nay ngày 31/12/2020: giá vàng ""thăng hoa"" ngày cuối cùng của năm",increase
126,55.7,"Giá vàng hôm nay ngày 20/11: Trước áp lực đồng USD phục hồi, giá vàng tiếp tục theo đà giảm trong khi các nhà đầu tư đổ xô bán vàng chuyển sang nắm giữ đồng USD trước viễn cảnh nền kinh tế toàn cầu vẫn còn u ám. 

Giá vàng trong nước


Cụ thể hơn, trong phiên giao dịch mơi nhất hôm nay, vàng bạc đá quý (SJC) đang niêm yết giá là 55.700.000/lượng mua vào và 56.170.000/lượng bán ra. Cả hai chiều mua bán đều tăng 50.000/lượng. Số chêch lệch mua bán là 470.000/lượng.

 

Bảo Tín Minh Châu  đang có giá vàng mua vào đang ở mức 55.710.000/lượng và bán ra ở mức 56.000.000/lượng. Mức chênh lệch mua bán hiện nay là 290.000/lượng.

 

Công ty PNJ đang niêm yết giá mua vào và bán ra lần lượt là 55.700.000/lượng và 56.100.000/lượng. Tăng nhẹ 100.000/lượng đối với cả hai chiều mua và bán.

 

Với Tập đoàn Phú Quý  mức giá niêm yết là 55.750.000/lượng mua vào và 56.050.000/lượng bán ra. Mức chênh lệch mua bán hiện nay là 300.000/lượng.

 

Vàng bạc đá quý DOJI đang niêm yết giá cụ thể: mua vào là 55.600.000/lượng và 56.000.000/lượng cho bán ra. Ngưỡng chênh lệch hai chiều mua và bán là 400.000/lượng.



Giá vàng thế giới




 

Giá vàng thế giới giao ngay theo cập nhật mới nhất đang ở mức 1864.29USD/oz, tương đương – 0.06%
Giá vàng thế giới tương lai có giao dịch ở mức 1862.5USD/oz, tương đương + 0.05%













Ở thời điểm hiện tại, giá vàng thế giới tương đương khoảng 52,1 triệu đồng/lượng nếu được quy đổi theo giá USD tự do.

Đối với thị trường quốc tế,vàng có dấu hiệu tụt giảm sâu do những bước tiến trong việc điều chế vaccine Covid-19 liên tục được công bố.

Đồng USD tăng nhẹ, qua đó gây áp lực lên vàng. Tuy nhiên, đồng bạc xanh được dự báo sẽ còn giảm giá trong năm 2021.

Mỹ vừa công bố doanh số bán lẻ tháng 10 khá thất vọng, chỉ tăng 0,3% sau khi ghi nhận mức tăng đã điều chỉnh 1,6% trong tháng 9. Tốc độ tăng này thấp hơn so với dự báo 0,5% của các nhà kinh tế.

Các chỉ số chính của thị trường chứng khoán Mỹ cũng đi xuống do số liệu kém lạc quan về kinh tế nước này lấn át thông tin tích cực về Vaccine và giúp cho giá vàng tạm thời ngừng lao dốc.

Kết thúc phiên giao dịch hôm qua, chỉ số DJIA giảm 1,2% về 29.438 điểm.. S&P 500 đóng cửa giảm 1,2%, về 3.567 điểm. Trong khi đó, Nasdaq Composite mất 0,8% xuống 11.801 điểm. Cả ba chỉ số đều đóng cửa ở gần mức đáy phiên.

Một số nhà đầu tư cho rằng, xu hướng dài hạn của kim loại quý này vẫn được hỗ trợ khi Mỹ và châu Âu vẫn đang vật lộn với dịch bệnh diễn biến phức tạp.

Vàng được dự báo tăng sau khi đại diện Cục Dự trữ Liên bang Mỹ (Fed) cho biết cơ quan này có thể mở rộng chương trình mua nợ để giúp kinh tế Mỹ phục hồi sau dịch Covid-19.",20/11/2020,56.15,08:35,"Giá vàng hôm nay ngày 20/11: Đứng trước sự phục hồi của đồng USD, vàng liên tiếp bị nhấn chìm.",decrease
558,66.5,"Sau 5 phiên tăng giá liên tiếp, tới cuối tuần, giá vàng quay đầu giảm nhẹ.
Thời điểm 8h40 sáng nay ngày 15/7 theo giờ Việt Nam, giá vàng thế giới đứng ở mức 1.955 USD/ounce, giảm 7 USD/ounce so với cùng giờ sáng qua. Giá vàng đã có phiên giảm đầu tiên sau 5 phiên tăng liên tiếp trước đó.
Giá vàng đang được hỗ trợ bởi sự suy yếu của đồng USD. Chỉ số Dollar Index đo sức mạnh đồng USD so với một rổ gồm 6 đồng tiền chủ chốt khác đã giảm xuống mức thấp nhất kể từ tháng 4/2022. Sáng 14/7, chỉ số tiếp tục giảm, còn 99,6 điểm, từ mức 100,5 điểm một ngày trước.
Tuy nhiên, kim loại quý đang phải chịu áp lực bán đang gia tăng khi người tiêu dùng Mỹ tỏ ra lạc quan hơn nhiều so với kỳ vọng của các nhà kinh tế. Theo kết quả khảo sát mới đây của Đại học Michigan, chỉ số tâm lý người tiêu dùng đã tăng lên mức 72,6 so với kết quả điều chỉnh hồi tháng 6 là 64,4. Dữ liệu đánh bại mức dự báo của giới chuyên gia là 65,5.
Chuyên gia Brian Lan của GoldSilver Central tại Singapore nhận định, trọng tâm thu hút sự chú ý của thị trường vẫn là cuộc họp tiếp theo về chính sách lãi suất của Cục Dự trữ Liên Bang Mỹ (Fed). Điều này có thể quyết định giá vàng trong ngắn hạn.
Theo công cụ Fedwatch của CME, các thị trường dự đoán một đợt tăng lãi suất 25 điểm cơ bản tại cuộc họp ngày 25 và 26/7. Lãi suất cao hơn làm tăng chi phí cơ hội của việc nắm giữ vàng thỏi không mang lại lợi suất. Kỳ vọng lãi suất có thể gây sóng gió cho thị trường vàng trong thời gian tới. Nhiều chuyên gia không loại bỏ khả năng vàng sẽ thử nghiệm trở lại ngưỡng hỗ trợ quan trọng 1.900 USD/ounce nếu Fed vẫn duy trì quan điểm ""diều hâu"" của mình.  


Ở thị trường trong nước, mở sửa phiên giao dịch sáng nay, Công ty Vàng bạc đá quý Sài Gòn niêm yết giá vàng SJC mua vào bán ra ở mức 66,5 - 67,22 triệu đồng/lượng, giảm 150.000 đồng/lượng cchieeuf mua vào và 50.000 đồng/lượng chiều bán ra so với chốt phiên hôm trước.
Vàng Doji HN niêm yết giá vàng ở mức 66,7 - 67,35 triệu đồng/lượng, tương đương so với chốt phiên gần nhất. 
Phú Quý SJC niêm yết giá vàng ở mức 66,45 - 67,05 triệu đồng/lượng, giữ nguyên so với phiên giao dịch trước đó.

Giá quý kim bắt đầu tăng vọt từ phiên hôm qua nhờ nhiều thông tin hỗ trợ.",15/07/2023,67.2,08:40,Giá vàng hôm nay 15/7: Quay đầu giảm phiên cuối tuần,decrease
341,68.3,Tài khoản không đủ để thực hiện chức năng này. Vui lòng truy cập https://my.tiengviet.io/ và nạp thêm tiền vào tài khoản.,01/04/2022,69.0,08:30,Giá vàng hôm nay 1/4: Tăng mạnh khi ngân hàng Nga bán vàng,increase
430,66.0,Tài khoản không đủ để thực hiện chức năng này. Vui lòng truy cập https://my.tiengviet.io/ và nạp thêm tiền vào tài khoản.,17/08/2022,67.0,08:50,"Giá vàng hôm nay 17/8: Vàng thế giới giảm, vàng SJC diễn biến ra sao?",decrease
287,56.5,"Giá vàng hôm nay ngày 22/9/2021 biến động từ giảm 50.000 đến tăng 200.000/lượng. Biên độ chênh lệch mua vào bán ra từ 670.000 đến 900.000 đồng/lượng.
Giá vàng trong nước


Giá vàng SJC mua vào bán ra lần lượt là 56.500.000/lượng và 57.170.000/lượng, tăng 50.000/lượng cả 2 chiều. Mức chênh lệch mua bán 670.000/lượng
Tại Bảo Tín Minh Châu, giá vàng mua vào 56.850.000/lượng (giảm 50.000/lượng) và bán ra 57.600.000/lượng (tăng 80.000/lượng). Giá chênh lệch mua bán là 750.000/lượng
Tại PNJ, giá vàng giao dịch ở 56.700.000/lượng mua vào (tăng 200.000/lượng) và 57.600.000/lượng bán ra. Mức chênh mua vào bán ra 900.000/lượng
Giá vàng tại Phú Quý giao dịch ở mức 56.800.000/lượng mua vào và 57.600.000/lượng bán ra, tăng 100.000/lượng cả 2 chiều. Mức chênh lệch mua vào bán ra là 800.000/lượng
Giá vàng tại DOJI mua vào bán ra lần lượt là 56.800.000/lượng (tăng 100.000/lượng) và 57.600.000/lượng (tăng 50.000/lượng). Mức chênh lệch mua bán là 800.000/lượng.

Giá vàng thế giới



Giá vàng thế giới giao ngay ở mức 1778.94 USD/oz, tăng 0.29%, tương đương 5.07 USD
Giá vàng thế giới tương lai giao dịch ở mức 1777.9 USD/oz, giảm 0.3 USD/oz, tương đương 0.02%

Giá vàng thế giới tiếp tục tăng là do giới đầu tư vẫn còn tâm lý e ngại về Công ty Evergrande thuộc tập đoàn lớn bất động sản của Trung Quốc Sinic Holdings có nguy cơ vỡ nợ. Mặc dù, Chủ tịch tập đoàn này đã lên tiếng sẽ tháo gỡ vấn đề nợ để thanh toán cho người mua nhà và các bên liên quan. Tuy nhiên, tâm lý nhà đầu tư trong ngắn hạn vẫn còn và họ đã chuyển dòng tiền vào trú ẩn trong vàng.

Cùng với đó, thông tin dự báo nền kinh tế toàn cầu tăng trưởng chậm lại của Tổ chức Hợp tác và phát triển kinh tế (OECD) đã giúp cho các nhà đầu tư thận trọng khi đầu tư vào cổ phiếu, trái phiếu mà chuyển dòng tiền sang đầu cơ vàng",22/09/2021,57.15,08:25,Giá vàng hôm nay ngày 22/9/2021: vàng tăng đồng loạt,increase
113,56.25,"Giá vàng hôm nay ngày 3/11/2020 tăng từ 50.000 đến 200.000 đồng/lượng. Chênh lệch giá mua vào bán ra giao động từ 240.000 đến 520.000 đồng/lượng.
Giá vàng trong nước


Công ty SJC tăng 150.000/lượng cả 2 chiều lên mức 56.250.000/lượng chiều mua và 56.770.000/lượng chiều bán. Giá chênh mua vào bán ra là 520.000/lượng
Giá vàng tại Bảo Tín Minh Châu chưa có sự điều chỉnh so với hôm qua, hiện vẫn giao dịch ở mức 56.160.000/lượng mua vào và 56.400.000/lượng bán ra. Chênh lệch mua vào bán ra là 240.000/lượng
Công ty vàng bạc đá quý Phú Nhuận PNJ mua vào bán ra lần lượt là 56.200.000/lượng và 56.600.000/lượng, tăng 100.000/lượng chiều mua và tăng 150.000/lượng chiều bán. Theo đó, mức chênh mua bán là 400.000/lượng
Tập đoàn Phú Quý tăng 100.000/lượng chiều mua lên mức 56.200.000/lượng, chiều bán tăng 200.000/lượng lên mức 56.550.000/lượng. Mức chênh lệch mua bán 350.000/lượng
Giá vàng tại DOJI mua vào bán ra lần lượt là 56.200.000/lượng và 56.550.000/lượng (tăng 50.000/lượng chiều mua và 100.000/lượng chiều bán). Mức chênh mua bán là 350.000/lượng

Giá vàng thế giới


Giá vàng thế giới giao ngay giao dịch ở mức 1897.10 USD/oz, tăng 2.21 USD/oz tương đương 0.12%
Giá vàng thế giới tương lai giao dịch ở mức 1895 USD/oz, tăng 2.6 USD/oz, tương đương 0.14%

Các chuyên gia của TD Securities cho biết, vào đêm bầu cử, thị trường đang được định giá trong chiến thắng của đảng Dân chủ, đây là điều có lợi nhất cho vàng. Cuộc thăm dò cho thấy, ứng cử viên đảng Dân chủ Joe Biden giành chiến thắng với 340 phiếu Đại cử tri (EV) và chiếm Thượng viện với 52 ghế.
TD Securities khuyên các nhà đầu tư, sau khi tình trạng không ổn định của cuộc bầu cử tan biến, nhu cầu đầu tư vào kim loại quý sẽ tiếp tục tăng, điều này sẽ thúc đẩy giá vàng trong thời gian tới.",03/11/2020,56.75,08:35,Giá vàng hôm nay ngày 3/11/2020: vàng đạt đỉnh mới trong một tháng gần đây,increase
641,68.5,"Giá vàng thế giới giảm mạnh trong phiên giao dịch sáng nay do áp lực thị trường chứng khoán phục hồi và xung đột tại Trung Đông bớt căng thẳng.
Lúc 8h sáng nay (7/11, theo giờ Việt Nam), giá vàng thế giới giao dịch ở mức 1.976 USD/ounce, giảm 16 USD/ounce so với cùng giờ giao dịch sáng qua. 
Giá vàng quay đầu giảm mạnh trong bối cảnh chỉ số USD Index bất ngờ tăng từ 104 điểm lên 105 điểm. Điều này đã tạo động lực cho đồng USD tăng giá so với 6 đồng tiền mạnh khác, gồm: Euro, JPY (Yen Nhật), GBP (bảng Anh), CAD (đô la Canada), SEK (Krona Thụy Điển) và CHF (Franc Thụy Sĩ).
Trong khi đó, lãi suất trái phiếu Mỹ kỳ hạn 10 năm lên tới 4,64%/năm đã thúc đẩy nhiều người đưa vốn vào trái phiếu
Ngoài ra, xung đột quân sự Israel - Hamas tạm thời lắng dịu. Nhà đầu tư cho rằng vàng trở thành kênh đầu tư nhiều rủi ro.
Trong ghi chú mới đây, các chuyên gia của Heraeus Metals cho rằng, để vàng bứt phá bền vững trên 2.000 USD/ounce, cần phải có tín hiệu rõ ràng hơn từ Fed rằng việc cắt giảm lãi suất sắp diễn ra và các nhà đầu tư đang quay trở lại với các quỹ hoán đổi danh mục.
Theo các nhà phân tích, một trong những yếu tố hỗ trợ vàng hiện tại là sức mua mạnh mẽ và bền vững của các ngân hàng trung ương. Theo đó, các ngân hàng trung ương đã bổ sung 800 tấn vàng vào dự trữ của họ, cao hơn 14% so với mức năm 2022 vào thời điểm này trong năm.


Ở thị trường trong nước, sau 1 ngày đầy biến động, sáng nay Công ty Vàng bạc đá quý Sài Gòn niêm yết giá vàng SJC mua vào bán ra ở mức 68,4 - 69,4 triệu đồng/lượng, tăng 500.000 đồng/lượng mỗi chiều so với cùng giờ giao dịch sáng qua.
Vàng Doji HN niêm yết giá vàng ở mức 68,4 - 69,42 triệu đồng/lượng.
Công ty Cổ phần Vàng Bạc Đá quý Phú Nhuận (PNJ) niêm yết giá vàng SJC tại thị trường Hà Nội ở mức 68,6-70 triệu đồng/lượng.

Trong khi thị trường nhuộm sắc xanh ở phiên giao dịch đầu tuần (6/11) thì cổ phiếu MWG thêm một phiên lao dốc, khiến tài sản của tỷ phú Nguyễn Đức Tài bốc hơi gần 169.7...",07/11/2023,69.8,08:25,Giá vàng hôm nay 7/11: Bất ngờ giảm mạnh,decrease
173,56.3,"Giá vàng hôm nay ngày 1/2/2021 tăng 50.000 đồng/lượng. Biên độ chênh lệch mua vào bán ra từ 280.000 đến 520.000 đồng/lượng.
Giá vàng trong nước



Tại SJC, giá vàng tăng 50.000/lượng cả 2 chiều lên mức 56.300.000/lượng mua vào và 56.820.000/lượng bán ra. Mức chênh lệch mua vào bán ra 520.000/lượng
Tại Bảo Tín Minh Châu, giá vàng mua vào 56.450.000/lượng và bán ra 56.730.000/lượng. Mức chênh lệch mua bán là 280.000/lượng
Tại PNJ, giá vàng tăng 50.000/lượng cả 2 chiều lên mức 56.250.000/lượng mua vào và 56.750.000/lượng bán ra. Biên độ chênh mua vào bán ra 500.000/lượng
Tập đoàn Phú Quý mua vào ở mức 56.420.000/lượng và bán ra ở mức 56.750.000/lượng, chưa có sự thay đổi cả 2 chiều. Mức chênh lệch mua vào bán ra là 330.000/lượng
Giá vàng tại DOJI mua vào bán ra lần lượt là 56.300.000/lượng và 56.750.000/lượng, giảm 50.000/lượng chiều mua và không thay đổi chiều bán. Mức chênh lệch mua bán là 450.000/lượng

Giá vàng thế giới


Giá vàng thế giới giao ngay ở mức 1850.94 USD/oz, tăng 0.23%, tương đương 4.23 USD
Giá vàng thế giới tương lai giao dịch ở mức 1854.2 USD/oz, tăng 3.9 USD/oz, tương đương 0.21%",01/02/2021,56.8,08:40,Giá vàng hôm nay ngày 1/2/2021: biến động nhẹ ngày đầu tuần,decrease
359,69.5,". Giá vàng thế giới và giá vàng trong nước đồng loạt được điều chỉnh hạ.
 thời điểm 8h40 sáng nay 25/4 theo giờ việt nam, giá vàng thế giới đứng ở mức 1.927 usd/ounce, giảm 5 usd/ounce so với chốt phiên tuần trước. 
 tuần trước, giá quý kim đã""bốc hơi"" 1,9% giá trị và đà giảm có vẻ vẫn chưa ngừng lại. Phần lớn chuyên gia tham gia khảo sát của kitco news đều dự đoán rằng giá vàng tuần này sẽ giảm hoặc đi ngang.
 một số chuyên gia phân tích cho rằng giá kim loại quí có thể tiếp tục có những phiên củng cố trong tương lai khi đồng đô la mỹ và lợi suất trái phiếu nước này không ngừng tăng. lợi suất trái phiếu kho bạc mỹ kỳ hạn 10 năm hiện đã tăng vượt mức 2,95%, cao nhất từ năm 2018. Usd cũng tăng mạnh do hưởng lợi từ chủ trương chính sách tiền tệ của cục dự trữ liên bang mỹ ( fed ). đây đều là các dữ liệu bất lợi cho vàng.
 tuy nhiên, david madden, chuyên gia phân tích thị trường tại equiti capital, lại nói rằng nếu vàng có thể giữ được trên mức hỗ trợ 1.920 usd thì xu hướng tăng vẫn được duy trì.""tôi vẫn cho rằng vàng có có thể tăng lên 2.000 usd/ounce hơn là giảm xuống dưới 1.900 usd/ounce"", david madden nói.
 thị trường trong tuần này sẽ chờ đợi báo cáo về tăng trưởng gdp trong quý đầu tiên của năm 2022 của mỹ dự kiến sẽ được công bố vào thứ 5. Thị trường hiện đưa ra dự báo gdp trong quý 1 đạt khoảng 1%, giảm mạnh so với quý 4 năm 2021.  
 tuy nhiên, theo kinh tế trưởng james knightley của ing, việc tăng trưởng chậm sẽ không ảnh hưởng nhiều đến quyết định tăng lãi suất thêm 50 điểm của fed vào cuộc họp sắp tới.


 ở thị trường trong nước, mở cửa phiên mua bán sáng nay, công ty vàng bạc đá quý sài gòn công bố giá vàng sjc mua vào bán ra ở mức 69,5-70,22 triệu đồng/lượng, giảm 50.000 đồng/lượng chiều mua vào và giảm 150.000 đồng/lượng chiều bán ra so với chốt phiên hôm qua.
 vàng doji công khai giá vàng ở mức 69,5-70,2 triệu đồng/lượng, giảm 100.000 đồng/lượng chiều mua vào và giảm 200.000 đồng/lượng chiều bán ra so với chốt phiên gần nhất.
 phú quý sjc công khai giá vàng ở mức 69,45-70,15 triệu đồng/lượng, giảm 150.000 đồng/lượng cả hai chiều so với chốt phiên liền trước.

 giá vàng giảm mạnh phiên cuối tuần, liệu đây có phải là dịp để gom vàng?",25/04/2022,70.2,08:35,"Giá vàng hôm nay 25/4: Mở cửa tuần mới, vàng tiếp tục ""bốc hơi""",decrease
569,66.55,"Các nhà phân tích dự báo giá vàng trung bình năm 2023 sẽ là 1.950 USD/ounce.
Thời điểm 8h30 sáng nay ngày 29/7 theo giờ Việt Nam, giá vàng thế giới đứng ở mức 1.959 USD/ounce, tăng 10 USD/ounce so với cùng giờ hôm qua. 
Sau phiên giảm sâu hôm qua, giá vàng đã lấy lại được mốc quan trọng 1.950 USD vào hôm nay. Trước đó, Bộ Thương mại Mỹ cho biết, chỉ số giá chi tiêu tiêu dùng cá nhân cốt lõi tăng 0,2% trong tháng trước. Trong tháng 5, con số này là 0,3%. Lạm phát tăng phù hợp với kỳ vọng của các nhà kinh tế.
Lạm phát trong 12 tháng qua tăng 4,1%, giảm mạnh so với mức tăng 4,6% của tháng 6. Lạm phát hằng năm cũng giảm nhẹ so với dự kiến của các nhà kinh tế (4,2%). Mặc dù lạm phát vẫn ở mức cao, nhưng một số nhà phân tích đã lưu ý rằng, nó tiếp tục giảm đúng hướng. Điều này có thể thuyết phục Cục Dự trữ Liên bang Mỹ (Fed) giữ nguyên lãi suất trong tháng 9. Khả năng ngân hàng trung ương ngừng thắt chặt chính sách tiếp tục hỗ trợ giá vàng.
Các nhà hoạch định chính sách của Fed và ngân hàng trung ương các nước có quan điểm ủng hộ thắt chặt tiền tệ. Điều này gây bất lợi cho vàng. Giá vàng rất nhạy cảm với các đợt nâng lãi suất vì lãi suất tăng làm tăng chi phí cơ hội của việc nắm giữ tài sản không sinh lời như vàng. Các nhà phân tích dự báo giá vàng trung bình năm 2023 sẽ là 1.950 USD/ounce.
Nhìn về dài hạn, chuyên gia George Milling-Stanley, Giám đốc chiến lược vàng tại State Street Global Advisors, cho rằng kim loại quý này vẫn sẽ được hỗ trợ bởi lo ngại về một cuộc suy thoái vẫn đang hiện hữu. “Mọi người vẫn quan tâm đến sức khỏe của nền kinh tế, và sự không chắc chắn sẽ tốt cho vàng. Tôi nghĩ sự không chắc chắn đó sẽ không sớm biến mất”, ông nói.


Ở thị trường trong nước, mở sửa phiên giao dịch sáng nay, Công ty Vàng bạc đá quý Sài Gòn niêm yết giá vàng SJC mua vào bán ra ở mức 66,65 - 67,27 triệu đồng/lượng, chưa đổi với chốt phiên hôm trước.
Vàng Doji HN niêm yết giá vàng ở mức 66,55 - 67,25 triệu đồng/lượng, chưa đổi so với chốt phiên gần nhất. 
Vàng PNJ niêm yết giá vàng SJC ở mức 66,6 - 67,2 triệu đồng/lượng, giảm 150.000 đồng/lượng so với phiên giao dịch trước đó.

Đà tăng của kim loại quý nhanh chóng biến mất sau khi một số dữ liệu kinh tế quan trọng của Mỹ vừa công bố đã cho thấy sự lạc quan.",29/07/2023,67.25,08:35,"Giá vàng hôm nay 29/7: Sau phiên giảm sâu, giá vàng hôm nay ra sao?",decrease
57,57.96,"Giá vàng lúc 9h24 ngày 10/8/2020 giảm sốc về mức 59 triệu với mức giảm từ 100.000 đến 1.080.000 đồng/lượng. Mức chênh lệch mua vào bán ra giao động từ 1.500.000 đến 2.000.000 đồng/lượng. 
Giá vàng trong nước


Giá vàng tại SJC giảm 1.040.000/lượng chiều mua về mức 57.460.000/lượng, trong khi đó chiều bán giảm 1.080.000/lượng về mức 59.240.000/lượng. Giá chênh lệch mua vào bán ra là 1.780.000/lượng
Giá vàng tại BTMC mua vào ở mức 57.800.000/lượng (giảm 100.000/lượng), bán ra ở mức 59.450.000/lượng (giảm 150.000/lượng). Chênh lệch mua vào bán ra là 1.650.000/lượng
Tai PNJ, giá vàng mua vào bán ra lần lượt là 57.300.000 và 59.300.000/lượng, giảm 900.000/lượng chiều mua và 900.000/lượng chiều bán. Biên độ giãn cách mua bán là 2.000.000/lượng
Giá vàng Phú Quý niêm yết ở mức 57.500.000/lượng mua vào (giảm 300.000/lượng) và 59.200.000/lượng bán ra (giảm 600.000/lượng). Mức chênh mua bán là 1.700.000/lượng
Giá vàng DOJI giảm 100.000/lượng cả 2 chiều về mức 57.900.000/lượng chiều mua và 59.400.000/lượng chiều bán. Giá chênh mua bán duy trì ở 1.500.000/lượng

Giá vàng thế giới


Giá vàng thế giới giao ngay giao dịch quanh mức 2029.84 USD/oz, giảm 5.06 USD/oz, tương đương 0.25%
Giá vàng thế giới tương lai tăng 11.4 USD/oz, tương đương 0.56% lên mức 2039.4 USD/oz

Giá vàng giảm khi nền kinh tế thế giới đón nhận một số tín hiệu tích cực. Ngày 8/8, Tổng thống Mỹ đã ký sắc lệnh về việc khôi phục lại một phần các khoản hỗ trợ thất nghiệp bổ sung người lao động Mỹ đã bị mất việc làm trong giai đoạn dịch COVID-19.
Lượng vàng nắm giữ của quỹ SPDR Gold (quỹ đầu tư vàng lớn nhất thế giới) đã giảm 0.46% về mức 1.262,12 tấn trong ngày 7/8.
Theo các chuyên gia, giá vàng đang được điều chỉnh trong ngắn hạn vì về mặt kỹ thuật, giá vàng đã ở ngưỡng quá mua. Tuy nhiên, về mặt dài hạn, vàng vẫn sẽ tăng giá do được hỗ trợ từ các yếu tố: các ngân hàng trung ương in tiền nhiều hơn, lãi suất thấp, căng thẳng Mỹ-Trung tiếp tục gia tăng và cuộc bầu cử sắp tới tại Mỹ.",10/08/2020,59.92,08:30,Giá vàng ngày 10/8/2020: giảm sốc về mức 59 triệu,decrease
539,66.4,"Giá vàng tiếp tục giảm sâu, về mức thấp nhất trong vòng hơn 3 tháng qua.
Thời điểm 8h35 sáng nay ngày 23/6 theo giờ Việt Nam, giá vàng thế giới đứng ở mức 1.914 USD/ounce, giảm mạnh 19 USD/ounce so với cùng giờ sáng qua. Đây là mức giá thấp nhất của kim loại quý kể từ ngày 16/3.
Sau những bình luận ""diều hâu"" của người đứng đầu Cục Dự trữ Liên bang Mỹ (Fed) trong phiên điều trần kéo dài 2 ngày trước Quốc hội, thị trường vàng đã chịu sức ép giảm giá hai ngày liên tiếp với mức giảm tổng cộng 30 USD/ounce.
Cụ thể, trong ngày điều trần thứ hai, Chủ tịch Fed Jerome Powell vẫn hoàn toàn cam kết thực hiện thêm hai lần tăng lãi suất nữa trong năm nay sau khi giữ nguyên lãi suất tại cuộc họp tháng 6. “Nếu nền kinh tế hoạt động như mong đợi, có lẽ sẽ thích hợp để tăng lãi suất hai lần trong năm nay. Chúng tôi giữ nguyên lãi suất để có thêm thời gian đưa ra những quyết định này. Chúng tôi cam kết kiểm soát lạm phát"", ông Powell nói.


Tuy vậy, Chiến lược gia trưởng về vàng George Milling-Stanley tại State Street Global Advisors cho rằng, bất chấp sự ảnh hưởng từ Fed, vàng vẫn tiếp tục thể hiện sức mạnh tương đối vì chính sách tiền tệ của Mỹ chỉ là một khía cạnh nhỏ thúc đẩy thị trường vàng.
Ông Stanley cho rằng lạm phát vẫn đang cao vào dai dẳng, không có gì ngạc nhiên khi Fed quyết định thêm các đợt tăng lãi suất khác trong năm nay. Tuy nhiên, các quyết định của Fed có khả năng sẽ dẫn đến một hậu quả nghiêm trọng hơn, đó là suy thoái kinh tế và các nhà đầu tư nên nhìn về điều đó.
Thay vì xem xét chi phí cơ hội ngắn hạn của việc nắm giữ vàng trong môi trường lãi suất tăng, Milling-Stanley nói rằng các nhà đầu tư nên xem xét cách vàng có thể mang lại sự bảo vệ dài hạn và nâng cao lợi nhuận được điều chỉnh theo rủi ro.
Tại thị trường trong nước, mở cửa phiên giao dịch sáng nay, Công ty Vàng bạc đá quý Sài Gòn niêm yết giá vàng SJC mua vào bán ra ở mức 66,4 - 67,02 triệu đồng/lượng, giảm 50.000 đồng/lượng so với chốt phiên hôm trước.
Vàng Doji HN niêm yết giá vàng ở mức 66,4 - 67 triệu đồng/lượng, chưa đổi so với chốt phiên hôm qua.
Phú Quý SJC niêm yết giá vàng ở mức 66,45 - 67,05 triệu đồng/lượng, giữ nguyên so với phiên giao dịch trước đó.

Giá vàng tiếp tục suy yếu trong phiên giao dịch hôm nay do đồng USD phục hồi mạnh mẽ.",23/06/2023,67.0,08:55,"Giá vàng hôm nay 23/6: Chìm trong sắc đỏ, chuyên gia vẫn lạc quan",decrease
